EventID,Commodities,Department,Description,Region,Title,Creation Date,Completion Date,Effective Date,Line_Item,Line_Number,Supplier_ID,Supplier_Name,Bid_Amount,Bid_Status,Submission_Timestamp
E-4038,Healthcare Equipment,Health,Deployment of smart security solutions to enhance operational safety.,North Carolina,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4038-4,4,S-3,IBM Smarter Traffic,321827.43,Accepted,47:03.4
E-4038,Healthcare Equipment,Health,Integration of smart technology into traditional infrastructure frameworks.,North Carolina,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4038-5,5,S-1,Hitachi Rail,295580.2,Accepted,47:03.4
E-4038,Healthcare Equipment,Health,Procurement of state-of-the-art infrastructure equipment for efficiency enhancement.,North Carolina,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4038-5,5,S-2,Bosch Traffic Systems,480440.74,Rejected,47:03.4
E-4038,Healthcare Equipment,Health,Procurement of state-of-the-art infrastructure equipment for efficiency enhancement.,North Carolina,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4038-5,5,S-3,Honeywell Smart Mobility,80695.51,Under Review,47:03.4
E-4038,Healthcare Equipment,Health,Implementation of high-efficiency systems for long-term sustainability.,North Carolina,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4038-5,5,S-4,Econolite Group,151747.44,Accepted,47:03.4
E-4039,Road Construction,Energy,Implementation of AI-based decision-making tools for public services.,Michigan,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4039-1,1,S-1,Alstom Transport,284335.75,Under Review,47:03.4
E-4039,Road Construction,Energy,Development of a robust public service network with smart automation.,Michigan,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4039-1,1,S-2,TransCore,485005.09,Accepted,47:03.4
E-4040,Healthcare Equipment,Health,Installation of next-generation monitoring and automation systems.,California,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4040-1,1,S-1,Panasonic Smart Cities,487938.45,Accepted,47:03.4
E-4040,Healthcare Equipment,Health,Optimization of energy consumption through advanced grid management.,California,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4040-1,1,S-2,Siemens Mobility,433318.82,Accepted,47:03.4
E-4040,Healthcare Equipment,Health,Implementation of high-efficiency systems for long-term sustainability.,California,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4040-1,1,S-3,Flir Systems,314403.87,Accepted,47:03.4
E-4040,Healthcare Equipment,Health,Integration of smart technology into traditional infrastructure frameworks.,California,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4040-2,2,S-1,Ericsson Intelligent Transport,161806.32,Under Review,47:03.4
E-4040,Healthcare Equipment,Health,Integration of smart technology into traditional infrastructure frameworks.,California,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4040-2,2,S-2,Intel Transportation Solutions,210018.38,Under Review,47:03.4
E-4040,Healthcare Equipment,Health,Expansion of digital technology for optimized system performance.,California,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4040-2,2,S-3,Honeywell Smart Mobility,289820.07,Under Review,47:03.4
E-4040,Healthcare Equipment,Health,Procurement of state-of-the-art infrastructure equipment for efficiency enhancement.,California,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4040-3,3,S-1,Econolite Group,267035.49,Under Review,47:03.4
E-4040,Healthcare Equipment,Health,Development of a robust public service network with smart automation.,California,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4040-3,3,S-2,Qualcomm Connected Mobility,370592.8,Under Review,47:03.4
E-4040,Healthcare Equipment,Health,Implementation of high-efficiency systems for long-term sustainability.,California,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4040-3,3,S-3,General Electric,106511.81,Accepted,47:03.4
E-4040,Healthcare Equipment,Health,Integration of smart technology into traditional infrastructure frameworks.,California,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4040-3,3,S-4,Cubic Corporation,354184.89,Under Review,47:03.4
E-4041,Road Construction,Education,Implementation of AI-based decision-making tools for public services.,Texas,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4041-1,1,S-1,TransCore,379083.61,Under Review,47:03.4
E-4041,Road Construction,Education,Optimization of energy consumption through advanced grid management.,Texas,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4041-1,1,S-2,Schneider Electric Mobility,168299.86,Rejected,47:03.4
E-4041,Road Construction,Education,Expansion of digital technology for optimized system performance.,Texas,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4041-2,2,S-1,Bosch Traffic Systems,412694.8,Under Review,47:03.4
E-4041,Road Construction,Education,Implementation of AI-based decision-making tools for public services.,Texas,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4041-2,2,S-2,Verizon Smart Cities,152095.35,Under Review,47:03.4
E-4041,Road Construction,Education,Upgrading outdated infrastructure with cutting-edge sustainable solutions.,Texas,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4041-3,3,S-1,Intel Transportation Solutions,69896.66,Accepted,47:03.4
E-4041,Road Construction,Education,Deployment of smart security solutions to enhance operational safety.,Texas,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4041-3,3,S-2,Ericsson Intelligent Transport,251257.38,Accepted,47:03.4
E-4041,Road Construction,Education,Integration of smart technology into traditional infrastructure frameworks.,Texas,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4041-3,3,S-3,Verizon Smart Cities,329361.82,Rejected,47:03.4
E-4041,Road Construction,Education,Installation of next-generation monitoring and automation systems.,Texas,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4041-3,3,S-4,General Electric,342483.62,Under Review,47:03.4
E-4041,Road Construction,Education,Upgrading outdated infrastructure with cutting-edge sustainable solutions.,Texas,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4041-4,4,S-1,General Electric,391048.79,Accepted,47:03.4
E-4041,Road Construction,Education,Integration of smart technology into traditional infrastructure frameworks.,Texas,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4041-4,4,S-2,Verizon Smart Cities,93653.03,Accepted,47:03.4
E-4041,Road Construction,Education,Deployment of smart security solutions to enhance operational safety.,Texas,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4041-4,4,S-3,TransCore,195501.22,Under Review,47:03.4
E-4041,Road Construction,Education,Upgrading outdated infrastructure with cutting-edge sustainable solutions.,Texas,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4041-4,4,S-4,Verizon Smart Cities,477474.59,Rejected,47:03.4
E-4041,Road Construction,Education,Procurement of state-of-the-art infrastructure equipment for efficiency enhancement.,Texas,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4041-5,5,S-1,Qualcomm Connected Mobility,142190.23,Under Review,47:03.4
E-4041,Road Construction,Education,Integration of smart technology into traditional infrastructure frameworks.,Texas,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4041-5,5,S-2,Schneider Electric Mobility,101894.69,Rejected,47:03.4
E-4041,Road Construction,Education,Integration of smart technology into traditional infrastructure frameworks.,Texas,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4041-5,5,S-3,IBM Smarter Traffic,323450.83,Accepted,47:03.4
E-4041,Road Construction,Education,Expansion of digital technology for optimized system performance.,Texas,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4041-5,5,S-4,Intel Transportation Solutions,410304.22,Rejected,47:03.4
E-4042,Water Supply,Energy,Implementation of high-efficiency systems for long-term sustainability.,New York,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4042-1,1,S-1,Honeywell Smart Mobility,347534.16,Rejected,47:03.4
E-4042,Water Supply,Energy,Optimization of energy consumption through advanced grid management.,New York,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4042-1,1,S-2,Qualcomm Connected Mobility,364432.64,Rejected,47:03.4
E-4042,Water Supply,Energy,Deployment of smart security solutions to enhance operational safety.,New York,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4042-2,2,S-1,Panasonic Smart Cities,291355.58,Accepted,47:03.4
E-4042,Water Supply,Energy,Upgrading outdated infrastructure with cutting-edge sustainable solutions.,New York,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4042-2,2,S-2,General Electric,230899.06,Under Review,47:03.4
E-4043,Water Supply,Energy,Deployment of smart security solutions to enhance operational safety.,Florida,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4043-1,1,S-1,Xerox Transportation,454171.09,Accepted,47:03.4
E-4043,Water Supply,Energy,Optimization of energy consumption through advanced grid management.,Florida,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4043-2,2,S-1,General Electric,291624.2,Accepted,47:03.4
E-4043,Water Supply,Energy,Optimization of energy consumption through advanced grid management.,Florida,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4043-3,3,S-1,Siemens Mobility,277992.24,Under Review,47:03.4
E-4044,Healthcare Equipment,Energy,Installation of next-generation monitoring and automation systems.,Illinois,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4044-1,1,S-1,Schneider Electric Mobility,118835.23,Accepted,47:03.4
E-4044,Healthcare Equipment,Energy,Development of a robust public service network with smart automation.,Illinois,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4044-2,2,S-1,Iteris Inc.,354632.18,Rejected,47:03.4
E-4044,Healthcare Equipment,Energy,Implementation of AI-based decision-making tools for public services.,Illinois,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4044-2,2,S-2,Panasonic Smart Cities,130810.21,Rejected,47:03.4
E-4044,Healthcare Equipment,Energy,Upgrading outdated infrastructure with cutting-edge sustainable solutions.,Illinois,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4044-3,3,S-1,Verizon Smart Cities,273914.89,Under Review,47:03.4
E-4044,Healthcare Equipment,Energy,Optimization of energy consumption through advanced grid management.,Illinois,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4044-3,3,S-2,Verizon Smart Cities,396908.81,Rejected,47:03.4
E-4044,Healthcare Equipment,Energy,Implementation of high-efficiency systems for long-term sustainability.,Illinois,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4044-3,3,S-3,General Electric,234163.95,Under Review,47:03.4
E-4044,Healthcare Equipment,Energy,Implementation of high-efficiency systems for long-term sustainability.,Illinois,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4044-4,4,S-1,Bosch Traffic Systems,477961.35,Accepted,47:03.4
E-4044,Healthcare Equipment,Energy,Installation of next-generation monitoring and automation systems.,Illinois,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4044-4,4,S-2,Kapsch TrafficCom,204892.51,Accepted,47:03.4
E-4044,Healthcare Equipment,Energy,Development of a robust public service network with smart automation.,Illinois,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4044-5,5,S-1,Ericsson Intelligent Transport,226995.93,Under Review,47:03.4
E-4045,Educational Infrastructure,Education,Implementation of high-efficiency systems for long-term sustainability.,Pennsylvania,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4045-1,1,S-1,Qualcomm Connected Mobility,423723.7,Rejected,47:03.4
E-4045,Educational Infrastructure,Education,Development of a robust public service network with smart automation.,Pennsylvania,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4045-1,1,S-2,General Electric,220029.3,Accepted,47:03.4
E-4046,Renewable Energy,Education,Implementation of AI-based decision-making tools for public services.,Ohio,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4046-1,1,S-1,Schneider Electric Mobility,227982.34,Accepted,47:03.4
E-4046,Renewable Energy,Education,Optimization of energy consumption through advanced grid management.,Ohio,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4046-1,1,S-2,IBM Smarter Traffic,201836.96,Accepted,47:03.4
E-4046,Renewable Energy,Education,Upgrading outdated infrastructure with cutting-edge sustainable solutions.,Ohio,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4046-1,1,S-3,IBM Smarter Traffic,413455.76,Rejected,47:03.4
E-4046,Renewable Energy,Education,Procurement of state-of-the-art infrastructure equipment for efficiency enhancement.,Ohio,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4046-1,1,S-4,Siemens Mobility,235232.03,Rejected,47:03.4
E-4046,Renewable Energy,Education,Integration of smart technology into traditional infrastructure frameworks.,Ohio,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4046-2,2,S-1,Econolite Group,123337.34,Under Review,47:03.4
E-4046,Renewable Energy,Education,Development of a robust public service network with smart automation.,Ohio,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4046-2,2,S-2,Kapsch TrafficCom,250225.22,Under Review,47:03.4
E-4046,Renewable Energy,Education,Integration of smart technology into traditional infrastructure frameworks.,Ohio,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4046-2,2,S-3,Verizon Smart Cities,467992.22,Accepted,47:03.4
E-4046,Renewable Energy,Education,Implementation of AI-based decision-making tools for public services.,Ohio,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4046-3,3,S-1,Cubic Corporation,348908.72,Under Review,47:03.4
E-4046,Renewable Energy,Education,Expansion of digital technology for optimized system performance.,Ohio,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4046-3,3,S-2,Flir Systems,76856.75,Accepted,47:03.4
E-4046,Renewable Energy,Education,Installation of next-generation monitoring and automation systems.,Ohio,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4046-3,3,S-3,Panasonic Smart Cities,423237.95,Accepted,47:03.4
E-4046,Renewable Energy,Education,Optimization of energy consumption through advanced grid management.,Ohio,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4046-4,4,S-1,Cubic Corporation,308605.97,Accepted,47:03.4
E-4046,Renewable Energy,Education,Integration of smart technology into traditional infrastructure frameworks.,Ohio,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4046-4,4,S-2,Alstom Transport,283689.14,Accepted,47:03.4
E-4046,Renewable Energy,Education,Installation of next-generation monitoring and automation systems.,Ohio,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4046-5,5,S-1,Verizon Smart Cities,98703.94,Accepted,47:03.4
E-4046,Renewable Energy,Education,Optimization of energy consumption through advanced grid management.,Ohio,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4046-5,5,S-2,Honeywell Smart Mobility,175118.06,Rejected,47:03.4
E-4047,Water Supply,Health,Deployment of smart security solutions to enhance operational safety.,Georgia,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4047-1,1,S-1,Bosch Traffic Systems,209002.05,Under Review,47:03.4
E-4047,Water Supply,Health,Installation of next-generation monitoring and automation systems.,Georgia,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4047-1,1,S-2,Honeywell Smart Mobility,113006.88,Rejected,47:03.4
E-4047,Water Supply,Health,Implementation of high-efficiency systems for long-term sustainability.,Georgia,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4047-1,1,S-3,Hitachi Rail,139137.12,Under Review,47:03.4
E-4047,Water Supply,Health,Optimization of energy consumption through advanced grid management.,Georgia,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4047-2,2,S-1,Iteris Inc.,483639.92,Accepted,47:03.4
E-4047,Water Supply,Health,Development of a robust public service network with smart automation.,Georgia,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4047-2,2,S-2,Hitachi Rail,138407.26,Under Review,47:03.4
E-4047,Water Supply,Health,Deployment of smart security solutions to enhance operational safety.,Georgia,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4047-2,2,S-3,Xerox Transportation,246055.85,Under Review,47:03.4
E-4047,Water Supply,Health,Implementation of high-efficiency systems for long-term sustainability.,Georgia,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4047-2,2,S-4,Siemens Mobility,260835.87,Rejected,47:03.4
E-4047,Water Supply,Health,Deployment of smart security solutions to enhance operational safety.,Georgia,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4047-3,3,S-1,Qualcomm Connected Mobility,399749.68,Accepted,47:03.4
E-4048,Water Supply,Energy,Expansion of digital technology for optimized system performance.,North Carolina,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4048-1,1,S-1,Xerox Transportation,470442.69,Accepted,47:03.4
E-4048,Water Supply,Energy,Procurement of state-of-the-art infrastructure equipment for efficiency enhancement.,North Carolina,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4048-1,1,S-2,Kapsch TrafficCom,461738.73,Rejected,47:03.4
E-4049,Road Construction,Education,Implementation of AI-based decision-making tools for public services.,Michigan,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4049-1,1,S-1,Bosch Traffic Systems,84068.48,Under Review,47:03.4
E-4049,Road Construction,Education,Development of a robust public service network with smart automation.,Michigan,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4049-1,1,S-2,Panasonic Smart Cities,323381.76,Under Review,47:03.4
E-4049,Road Construction,Education,Installation of next-generation monitoring and automation systems.,Michigan,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4049-1,1,S-3,Kapsch TrafficCom,475305.03,Under Review,47:03.4
E-4049,Road Construction,Education,Deployment of smart security solutions to enhance operational safety.,Michigan,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4049-1,1,S-4,Intel Transportation Solutions,309625.16,Accepted,47:03.4
E-4049,Road Construction,Education,Implementation of high-efficiency systems for long-term sustainability.,Michigan,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4049-2,2,S-1,TransCore,178622.87,Under Review,47:03.4
E-4049,Road Construction,Education,Expansion of digital technology for optimized system performance.,Michigan,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4049-2,2,S-2,Xerox Transportation,149766.46,Under Review,47:03.4
E-4049,Road Construction,Education,Implementation of AI-based decision-making tools for public services.,Michigan,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4049-2,2,S-3,Intel Transportation Solutions,384030.72,Accepted,47:03.4
E-4049,Road Construction,Education,Installation of next-generation monitoring and automation systems.,Michigan,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4049-3,3,S-1,Flir Systems,70435.99,Under Review,47:03.4
E-4049,Road Construction,Education,Optimization of energy consumption through advanced grid management.,Michigan,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4049-3,3,S-2,Schneider Electric Mobility,328067.12,Accepted,47:03.4
E-4049,Road Construction,Education,Integration of smart technology into traditional infrastructure frameworks.,Michigan,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4049-3,3,S-3,Hitachi Rail,455864.57,Accepted,47:03.4
